imdb_title_id;original_title;year;genre;duration;country;director;actors;avg_vote;votes;avg_vote_weighted;budget;worlwide_gross_income;reviews_from_users;reviews_from_critics
tt0286106;Signs;2002;Drama, Mystery, Sci-Fi;106;USA;M. Night Shyamalan;Mel Gibson;6.7;331801;6.69;$ 72000000;$ 408247917;2417;227
tt0286112;Siu Lam juk kau;2001;Action, Comedy, Family;113;Hong Kong, China;Stephen Chow;Stephen Chow;7.3;73136;7.25;$ 10000000;$ 42776760;263;253
tt0286152;Stark Raving Mad;2002;Action, Comedy, Crime;101;USA;Drew Daywalt;Seann William Scott;6.3;4753;6.18;$ 5000000;$ 167572;37;23
tt0286162;Stolen Summer;2002;Drama;91;USA;Pete Jones;Aidan Quinn;6.5;2616;6.23;$ 1800000;$ 163348;55;31
tt0286179;Sunshine State;2002;Drama, Romance;141;USA;John Sayles;Alex Lewis;6.7;3828;6.39;$ 5600000;$ 3369654;81;56
tt0286244;Les triplettes de Belleville;2003;Animation, Comedy, Drama;80;France, Belgium, Canada, UK, Latvia, USA;Sylvain Chomet;Jean-Claude Donda;7.8;49948;7.70;$ 9500000;$ 14776760;315;176
tt0286261;All or Nothing;2002;Drama;128;UK, France;Mike Leigh;Alison Garland;7.5;9815;7.15;$ 9000000;$ 2845696;95;83
tt0286493;The Badge;2002;Crime, Drama, Mystery;103;USA;Robby Henson;Billy Bob Thornton;6.1;3140;6.05;$ 6000000;$ 97080;38;17
tt0286594;Doctor Sleep;2002;Crime, Horror, Mystery;108;UK, France;Nick Willing;Shirley Henderson;6.1;2966;6.05;$ 10000000;$ 691495;48;35
tt0286716;Hulk;2003;Action, Sci-Fi;138;USA;Ang Lee;Eric Bana;5.6;248768;5.60;$ 137000000;$ 245285165;1485;287
tt0286788;What a Girl Wants;2003;Comedy, Drama, Family;105;USA, UK;Dennie Gordon;Kelly Preston;5.8;58492;5.81;$ 25000000;$ 50732139;219;64
tt0286947;Scorched;2003;Comedy, Crime;95;USA;Gavin Grazer;Alicia Silverstone;6;6219;6.00;$ 7000000;$ 369194;31;17
tt0287717;Spy Kids 2: Island of Lost Dreams;2002;Action, Adventure, Comedy;100;USA;Robert Rodriguez;Antonio Banderas;5.2;59287;5.24;$ 38000000;$ 119723358;115;105
tt0287978;Daredevil;2003;Action, Crime;103;USA, China;Mark Steven Johnson;Ben Affleck;5.3;204269;5.31;$ 78000000;$ 179179718;1048;287
tt0288045;The Medallion;2003;Action, Comedy, Fantasy;88;Hong Kong, USA;Gordon Chan;Jackie Chan;5.3;38532;5.35;$ 41000000;$ 34268701;133;98
tt0288477;Ghost Ship;2002;Horror;91;USA, Australia;Steve Beck;Gabriel Byrne;5.5;91847;5.52;$ 20000000;$ 68349884;502;170
tt0289043;28 Days Later...;2002;Action, Drama, Horror;113;UK, Spain;Danny Boyle;Alex Palmer;7.6;369508;7.59;$ 8000000;$ 85720385;1521;135
tt0289229;Hukkle;2002;Crime, Mystery, Drama;78;Hungary;György Pálfi;Ferenc Bandi;7.1;3481;6.59;$ 100000;$ 132745;29;42
tt0289635;Young Adam;2003;Crime, Drama;98;UK, France;David Mackenzie;Ewan McGregor;6.4;13133;6.33;$ 6400000;$ 2561820;118;109
tt0289765;Red Dragon;2002;Crime, Drama, Thriller;124;Germany, USA;Brett Ratner;Anthony Hopkins;7.2;246522;7.19;$ 78000000;$ 209196298;797;200
tt0289845;Aks;2001;Action, Crime, Horror;184;India;Rakeysh Omprakash Mehra;Amitabh Bachchan;5.9;1574;5.97;$ 2200000;$ 65036;18;5
tt0289848;Analyze That;2002;Comedy, Crime;96;USA;Harold Ramis;Robert De Niro;5.9;81387;5.90;$ 60000000;$ 55003135;148;98
tt0289879;The Butterfly Effect;2004;Drama, Sci-Fi, Thriller;113;USA, Canada;Eric Bress;Ashton Kutcher;7.6;444298;7.59;$ 13000000;$ 96822421;1188;179
tt0289889;Carolina;2003;Comedy, Drama, Romance;96;USA, Germany;Marleen Gorris;Julia Stiles;6.1;3930;6.06;$ 15000000;$ 308641;26;16
tt0289933;Suske en Wiske: De duistere diamant;2004;Adventure, Family, Mystery;85;Germany, Belgium;Rudi Van Den Bossche;Joeri Busschots;4.7;470;5.82;$ 3500000;$ 386927;9;5
tt0289992;The Life of David Gale;2003;Crime, Drama, Thriller;130;USA, Germany, UK, Spain;Alan Parker;Kate Winslet;7.6;107612;7.56;$ 38000000;$ 38955598;445;140
tt0290002;Meet the Fockers;2004;Comedy, Romance;115;USA;Jay Roach;Robert De Niro;6.3;249128;6.30;$ 80000000;$ 522657936;441;138
tt0290095;The Tuxedo;2002;Action, Comedy, Sci-Fi;98;USA;Kevin Donovan;Jackie Chan;5.4;78085;5.42;$ 60000000;$ 104391623;216;90
tt0290145;Blue Car;2002;Drama;96;USA;Karen Moncrieff;David Strathairn;6.5;3367;6.26;$ 1000000;$ 476551;67;44
tt0290210;Max;2002;Drama, War;106;Hungary, Canada, UK;Menno Meyjes;John Cusack;6.5;6909;6.35;$ 11000000;$ 660763;87;74
tt0290212;Full Frontal;2002;Comedy, Romance;101;USA;Steven Soderbergh;David Duchovny;4.7;9402;5.01;$ 2000000;$ 3438804;168;108
tt0290249;New Suit;2002;Comedy;94;USA;François Velle;Jordan Bridges;5.8;360;5.98;$ 1000000;$ 71743;16;10
tt0290332;The Wash;2001;Comedy;96;USA;DJ Pooh;Anthony Albano;4.8;6559;5.18;$ 7000000;$ 10229331;37;27
tt0290334;X2;2003;Action, Sci-Fi, Thriller;134;Canada, USA;Bryan Singer;Patrick Stewart;7.4;504086;7.39;$ 110000000;$ 407711549;1104;166
tt0290747;Man-Thing;2005;Action, Adventure, Horror;97;USA, Germany, Australia;Brett Leonard;Matthew Le Nevez;4;5896;4.67;$ 30000000;$ 1123136;95;49
tt0290916;Embrassez qui vous voudrez;2002;Comedy, Drama, Romance;103;France, UK, Italy;Michel Blanc;Charlotte Rampling;6.5;2356;6.22;$ 11000000;$ 8738101;15;13
tt0291400;Monsieur Batignole;2002;Comedy, Drama, War;100;France;Gérard Jugnot;Jules Sitruk;7;3098;6.51;$ 8000000;$ 9502387;13;15
tt0291502;Swept Away;2002;Comedy, Romance;89;UK, Italy;Guy Ritchie;Bruce Greenwood;3.6;15526;3.99;$ 10000000;$ 1036520;225;73
tt0292506;The Recruit;2003;Action, Thriller;115;USA, Switzerland;Roger Donaldson;Al Pacino;6.6;128009;6.59;$ 46000000;$ 101191884;292;143
tt0292610;No Good Deed;2002;Action, Crime, Drama;103;Germany, USA;Bob Rafelson;Samuel L. Jackson;5.5;6891;5.65;$ 12000000;$ 1440653;51;18
tt0292644;The Rules of Attraction;2002;Comedy, Drama, Romance;110;USA, Germany;Roger Avary;James Van Der Beek;6.7;48968;6.66;$ 4000000;$ 11832822;417;141
tt0292963;Before the Devil Knows You're Dead;2007;Crime, Drama, Thriller;117;USA;Sidney Lumet;Philip Seymour Hoffman;7.3;94917;7.26;$ 18000000;$ 25038466;302;206
tt0293416;Metoroporisu;2001;Animation, Adventure, Drama;108;Japan;Rintaro;Yuka Imoto;7.2;19896;7.04;$ 15000000;$ 4035192;127;92
tt0293508;The Phantom of the Opera;2004;Drama, Musical, Romance;143;UK;Joel Schumacher;Gerard Butler;7.2;114669;7.17;$ 70000000;$ 154648887;2094;146
tt0293564;Rush Hour 3;2007;Action, Comedy, Crime;91;USA, Germany;Brett Ratner;Chris Tucker;6.2;150686;6.20;$ 140000000;$ 258097122;238;168
tt0293660;Tian mai zhuan qi;2002;Action, Adventure, Romance;103;China, Hong Kong, Taiwan, Japan;Peter Pau;Michelle Yeoh;4.6;1606;5.51;$ 20000000;$ 2262168;37;20
tt0293662;The Transporter;2002;Action, Crime, Thriller;92;France, USA;Louis Leterrier;Jason Statham;6.8;281093;6.79;$ 21000000;$ 43928932;475;179
tt0293815;Friday After Next;2002;Comedy, Drama;85;USA;Marcus Raboy;Ice Cube;5.8;25170;5.82;$ 10000000;$ 33526835;71;27
tt0294252;2009 loseuteu maemorijeu;2002;Action, Drama, Sci-Fi;136;South Korea, Japan;Si-myung Lee;Dong-Gun Jang;6.1;3217;6.05;$ 7000000;$ 12049825;40;32
tt0294357;Beyond Borders;2003;Adventure, Drama, Romance;127;Germany, USA;Martin Campbell;Angelina Jolie;6.5;25949;6.45;$ 35000000;$ 11705002;158;53
tt0294594;The Gathering;2002;Horror, Thriller;96;UK;Brian Gilbert;Christina Ricci;5.6;7506;5.71;$ 18000000;$ 1346475;53;50
tt0294870;Rent;2005;Drama, Musical, Romance;135;USA;Chris Columbus;Anthony Rapp;6.9;48187;6.85;$ 40000000;$ 31670620;755;86
tt0295178;Austin Powers in Goldmember;2002;Action, Adventure, Comedy;94;USA;Jay Roach;Mike Myers;6.2;192760;6.20;$ 63000000;$ 296938801;786;175
tt0295192;Bomnaleun ganda;2001;Drama, Romance;106;South Korea, Japan, Hong Kong;Jin-ho Hur;Yeong-ae Lee;7.1;1422;6.35;$ 2000000;$ 37998;14;13
tt0295238;Personal Velocity: Three Portraits;2002;Drama, Romance;86;USA;Rebecca Miller;Kyra Sedgwick;6.5;3471;6.27;$ 125000;$ 890502;70;59
tt0295254;Feardotcom;2002;Crime, Horror, Thriller;101;UK, Germany, Luxembourg, USA, Canada;William Malone;Stephen Dorff;3.4;19671;3.74;$ 40000000;$ 18902015;411;104
tt0295289;A Guy Thing;2003;Comedy, Romance;101;USA;Chris Koch;Jason Lee;5.6;16414;5.66;$ 20000000;$ 17432163;94;78
tt0295297;Harry Potter and the Chamber of Secrets;2002;Adventure, Family, Fantasy;161;UK, USA, Germany;Chris Columbus;Daniel Radcliffe;7.4;535906;7.39;$ 100000000;$ 879569371;936;239
tt0295427;The Master of Disguise;2002;Adventure, Comedy, Family;80;USA;Perry Andelin Blake;Dana Carvey;3.4;21991;3.71;$ 16000000;$ 43411001;330;51
tt0295700;Wrong Turn;2003;Horror, Thriller;84;USA, Germany, Canada;Rob Schmidt;Desmond Harrington;6.1;106747;6.10;$ 12600000;$ 28650575;565;206
tt0295701;xXx;2002;Action, Adventure, Thriller;124;USA;Rob Cohen;Vin Diesel;5.9;171591;5.90;$ 70000000;$ 277448382;751;193
tt0295721;Taxi 3;2003;Action, Comedy, Crime;84;France;Gérard Krawczyk;Samy Naceri;5.8;39644;5.81;$ 1300000;$ 65497208;38;25
tt0295725;Time Changer;2002;Drama, Fantasy, Sci-Fi;95;USA;Rich Christiano;D. David Morin;5.2;2230;5.66;$ 825000;$ 1305964;176;17
tt0296042;Koroshiya 1;2001;Action, Comedy, Crime;129;Japan;Takashi Miike;Tadanobu Asano;7;51416;6.94;$ 1400000;$ 80631;297;109
tt0296166;Real Women Have Curves;2002;Comedy, Drama;90;USA;Patricia Cardoso;America Ferrera;6.8;6955;6.56;$ 3000000;$ 7777790;108;74
tt0296572;The Chronicles of Riddick;2004;Action, Adventure, Sci-Fi;119;USA;David Twohy;Vin Diesel;6.7;212109;6.69;$ 105000000;$ 115900534;699;211
tt0296845;Little Secrets;2001;Comedy, Drama, Family;96;USA;Blair Treu;Evan Rachel Wood;6.4;3078;6.20;$ 2500000;$ 750582;39;19
tt0297037;Brown Sugar;2002;Romance, Comedy, Drama;109;USA;Rick Famuyiwa;Taye Diggs;6.5;8321;6.37;$ 8000000;$ 28316451;58;36
tt0297162;Half Past Dead;2002;Action, Crime, Thriller;98;USA, Germany;Don Michael Paul;Steven Seagal;4.7;14455;4.92;$ 13000000;$ 19233280;141;63
tt0297181;I Spy;2002;Action, Adventure, Comedy;97;USA, Hungary;Betty Thomas;Eddie Murphy;5.4;48535;5.43;$ 70000000;$ 51386477;150;111
tt0297284;Mindhunters;2004;Crime, Horror, Mystery;106;Netherlands, UK, Finland, USA;Renny Harlin;Eion Bailey;6.4;57258;6.38;$ 27000000;$ 21148829;237;132
tt0297741;Argo;2004;Comedy, Action;106;Hungary;Attila C. Arpa;Lajos Kovács;7.1;3537;6.60;$ 1200000;$ 446325;12;1
tt0297884;Far from Heaven;2002;Drama;107;USA, France;Todd Haynes;Julianne Moore;7.3;43308;7.22;$ 13500000;$ 29027914;392;191
tt0298050;Manito;2002;Drama, Family;78;USA;Eric Eason;Franky G;6.7;539;6.11;$ 24000;$ 11000;21;28
tt0298071;Mr. Smith Gets a Hustler;2002;Crime, Drama, Romance;91;USA;Ian McCrudden;Larry Pine;4.7;205;5.92;$ 200000;$ 1915;11;8
tt0298082;Ni pour, ni contre (bien au contraire);2003;Crime, Drama;111;France;Cédric Klapisch;Marie Gillain;6.4;1772;6.15;$ 10000000;$ 2164209;8;11
tt0298130;The Ring;2002;Horror, Mystery;115;USA;Gore Verbinski;Naomi Watts;7.1;315069;7.09;$ 48000000;$ 249348933;1671;272
tt0298148;Shrek 2;2004;Animation, Adventure, Comedy;93;USA;Andrew Adamson;Mike Myers;7.2;410089;7.19;$ 150000000;$ 928760770;546;200
tt0298203;8 Mile;2002;Drama, Music;110;USA, Germany;Curtis Hanson;Eminem;7.1;244894;7.09;$ 41000000;$ 242875078;615;132
tt0298228;Whale Rider;2002;Drama, Family;101;New Zealand, Germany;Niki Caro;Keisha Castle-Hughes;7.5;38893;7.39;$ 3500000;$ 41062976;371;155
tt0298388;Jonah: A VeggieTales Movie;2002;Animation, Adventure, Comedy;82;USA, UK;Mike Nawrocki;Phil Vischer;6.5;3819;6.28;$ 14000000;$ 25621297;81;38
tt0298504;Plots with a View;2002;Comedy, Romance;94;UK, USA, Germany;Nick Hurran;Hannah Higgins;6.6;4674;6.37;$ 8000000;$ 1868949;38;32
tt0298744;Auto Focus;2002;Biography, Crime, Drama;105;USA;Paul Schrader;Greg Kinnear;6.6;13071;6.49;$ 7000000;$ 2704951;151;102
tt0298798;Cherish;2002;Comedy, Drama, Thriller;99;USA;Finn Taylor;Brad Hunt;6.7;2657;6.33;$ 1500000;$ 179751;42;40
tt0298814;The Core;2003;Action, Adventure, Sci-Fi;135;USA, Germany, Canada, UK, Italy, France;Jon Amiel;Christopher Shyer;5.5;91958;5.52;$ 60000000;$ 73498611;553;155
tt0298856;Evelyn;2002;Drama;94;USA, Germany, Ireland, UK, Netherlands;Bruce Beresford;Sophie Vavasseur;7;6224;6.67;$ 10000000;$ 4186916;66;68
tt0299172;Home on the Range;2004;Animation, Adventure, Comedy;76;USA;Will Finn;G.W. Bailey;5.4;19812;5.48;$ 110000000;$ 145358062;108;101
tt0299458;All the Real Girls;2003;Drama, Romance;108;USA;David Gordon Green;Paul Schneider;6.8;10206;6.62;$ 2500000;$ 579986;128;92
tt0299658;Chicago;2002;Comedy, Crime, Musical;113;USA, Germany, Canada, UK;Rob Marshall;Taye Diggs;7.1;212421;7.08;$ 45000000;$ 306776732;1035;229
tt0299930;Gigli;2003;Comedy, Crime, Romance;121;USA;Martin Brest;Ben Affleck;2.5;45680;2.72;$ 54000000;$ 7266209;429;127
tt0299977;Ying xiong;2002;Action, Adventure, History;120;China, Hong Kong;Yimou Zhang;Jet Li;7.9;172037;7.87;$ 31000000;$ 177395557;867;150
tt0300015;I Capture the Castle;2003;Drama, Romance;113;UK;Tim Fywell;Romola Garai;6.9;6927;6.63;$ 8000000;$ 6586341;68;58
tt0300051;Jersey Girl;2004;Comedy, Drama, Romance;102;USA;Kevin Smith;Betty Aberlin;6.2;62656;6.19;$ 35000000;$ 35492921;366;123
tt0300270;La niña santa;2004;Drama;106;Argentina, Italy, Netherlands, Spain;Lucrecia Martel;Mercedes Morán;6.8;3577;6.44;$ 1400000;$ 1261792;38;78
tt0300471;Shanghai Knights;2003;Action, Adventure, Comedy;114;USA, Hong Kong;David Dobkin;Jackie Chan;6.2;98824;6.19;$ 50000000;$ 88323487;193;156
tt0300532;Blue Crush;2002;Drama, Romance, Sport;104;USA, Germany;John Stockwell;Kate Bosworth;5.7;29718;5.73;$ 25000000;$ 51843679;214;57
tt0300556;Timeline;2003;Action, Adventure, Sci-Fi;116;USA;Richard Donner;Paul Walker;5.7;59602;5.71;$ 80000000;$ 43935763;474;128
tt0300902;Absolon;2003;Sci-Fi, Action, Thriller;96;UK, Canada;David De Bartolome;Christopher Lambert;4.2;2986;5.10;$ 8000000;$ 7016;47;14
tt0301199;Dirty Pretty Things;2002;Crime, Drama, Thriller;97;UK;Stephen Frears;Chiwetel Ejiofor;7.3;40163;7.21;$ 10000000;$ 13904766;223;145
tt0301390;The Heart of Me;2002;Drama, Romance;96;UK, Germany;Thaddeus O'Sullivan;Helena Bonham Carter;6.6;2263;6.26;$ 7000000;$ 282519;26;39
tt0301470;Jeepers Creepers 2;2003;Horror;106;USA;Victor Salva;Ray Wise;5.6;57297;5.62;$ 17000000;$ 63102666;337;175
tt0302280;Asesino en serio;2002;Comedy, Mystery, Thriller;84;Mexico, Spain;Antonio Urrutia;Jesús Ochoa;5.6;466;5.95;$ 2500000;$ 3025269;3;2
tt0302436;To Kill a King;2003;Biography, Drama, History;102;UK, Germany;Mike Barker;Tim Roth;6.2;2940;6.10;$ 14300000;$ 567471;39;13
tt0302463;Deli Yürek: Bumerang Cehennemi;2001;Action, Drama;123;Turkey;Osman Sinav;Kenan Imirzalioglu;6.6;3711;6.33;$ 2000000;$ 482926;2;1
tt0302674;Gerry;2002;Adventure, Drama, Mystery;103;USA, Argentina, Jordan;Gus Van Sant;Casey Affleck;6.1;17659;6.09;$ 3500000;$ 254683;309;99
tt0302886;Old School;2003;Comedy;88;USA;Todd Phillips;Luke Wilson;7.1;211665;7.08;$ 24000000;$ 87135520;408;119
tt0303243;Xing fu shi guang;2000;Comedy, Drama, Romance;102;China;Yimou Zhang;Benshan Zhao;7.4;3828;6.78;$ 1900000;$ 361000;40;66
tt0303267;El último tren;2002;Adventure, Comedy, Action;94;Argentina, Spain, Uruguay;Diego Arsuaga;Héctor Alterio;6.8;647;6.14;$ 2500000;$ 481199;7;7
tt0303313;The Business of Fancydancing;2002;Drama, Music;103;USA;Sherman Alexie;Evan Adams;6.6;489;6.08;$ 200000;$ 175710;15;8
tt0303361;May;2002;Comedy, Drama, Horror;93;USA;Lucky McKee;Angela Bettis;6.6;32534;6.55;$ 500000;$ 264349;307;126
tt0303714;Barbershop;2002;Comedy, Drama;102;USA;Tim Story;Ice Cube;6.3;29018;6.27;$ 12000000;$ 77063924;153;91
tt0303816;Cabin Fever;2002;Drama, Horror;93;USA;Eli Roth;Rider Strong;5.7;73040;5.71;$ 1500000;$ 30553394;794;270
tt0303933;Drumline;2002;Comedy, Drama, Romance;118;USA;Charles Stone III;Nick Cannon;5.8;32583;5.82;$ 20000000;$ 57588485;188;63
tt0304141;Harry Potter and the Prisoner of Azkaban;2004;Adventure, Family, Fantasy;142;UK, USA;Alfonso Cuarón;Daniel Radcliffe;7.9;533229;7.89;$ 130000000;$ 796158319;1600;294
tt0304229;Japanese Story;2003;Drama, Romance;110;Australia;Sue Brooks;Toni Collette;6.7;6212;6.47;$ 5740000;$ 4098613;128;66
tt0304328;Levity;2003;Crime, Drama;100;USA, France;Ed Solomon;Billy Bob Thornton;6.4;6171;6.27;$ 7500000;$ 723040;66;42
tt0304415;Mona Lisa Smile;2003;Drama;117;USA;Mike Newell;Julia Roberts;6.5;76236;6.48;$ 65000000;$ 141337989;284;128
tt0304669;The Santa Clause 2;2002;Comedy, Family, Fantasy;104;USA, Canada;Michael Lembeck;Tim Allen;5.6;48333;5.62;$ 65000000;$ 172855065;117;83
tt0304711;The Order;2003;Horror, Mystery, Thriller;102;USA, Germany;Brian Helgeland;Heath Ledger;5.2;16787;5.32;$ 38000000;$ 11560806;208;111
tt0305224;Anger Management;2003;Comedy;106;USA;Peter Segal;Adam Sandler;6.3;200456;6.30;$ 75000000;$ 195745823;491;74
tt0305357;Charlie's Angels: Full Throttle;2003;Action, Adventure, Comedy;106;USA;McG;Cameron Diaz;4.9;119317;4.93;$ 120000000;$ 259175788;576;115
tt0305396;The Crocodile Hunter: Collision Course;2002;Action, Adventure, Comedy;90;Australia, USA;John Stainton;Steve Irwin;5.3;6321;5.53;$ 12000000;$ 33082548;108;62
tt0305632;Fascination;2004;Drama, Mystery, Romance;95;Germany, UK;Klaus Menzel;James Naughton;3.7;1319;5.30;$ 5000000;$ 16670;44;14
tt0305669;Bringing Down the House;2003;Comedy;105;USA;Adam Shankman;Steve Martin;5.6;34433;5.63;$ 33000000;$ 164729679;234;122
tt0305711;Just Married;2003;Comedy, Romance;95;USA, Germany;Shawn Levy;Ashton Kutcher;5.5;66841;5.52;$ 18000000;$ 101564935;202;92
tt0306047;Scary Movie 3;2003;Comedy, Horror;84;USA, Canada;David Zucker;Pamela Anderson;5.5;135366;5.51;$ 48000000;$ 220673217;365;160
tt0306069;The Singles Ward;2002;Comedy, Drama, Romance;102;USA;Kurt Hale;Will Swenson;6.4;1314;6.12;$ 500000;$ 1250798;53;5
tt0306444;Aida degli alberi;2001;Animation, Family, Musical;75;Italy, UK;Guido Manuli;Vittorio Bestoso;6.1;199;6.01;$ 7000000;$ 516712;2;4
tt0306651;Chuet sai hiu bra;2001;Comedy, Romance;105;Hong Kong;Hing-Ka Chan;Ching Wan Lau;6;495;6.00;$ 5000000;$ 2040138;5;3
tt0306685;Cradle 2 the Grave;2003;Action, Crime, Drama;101;USA;Andrzej Bartkowiak;Jet Li;5.8;40829;5.81;$ 25000000;$ 56489558;191;107
tt0306841;The Lizzie McGuire Movie;2003;Adventure, Comedy, Family;94;USA;Jim Fall;Hilary Duff;5.5;35161;5.54;$ 17000000;$ 55534455;170;69
tt0306892;George and the Dragon;2004;Action, Adventure, Comedy;93;UK, Germany, Luxembourg, USA;Tom Reeve;James Purefoy;5.7;3635;5.84;$ 32000000;$ 47636;32;14
tt0307109;The Lost Skeleton of Cadavra;2001;Comedy, Horror, Sci-Fi;90;USA;Larry Blamire;Fay Masterson;7;4618;6.61;$ 40000;$ 143121;124;89
tt0307453;Shark Tale;2004;Animation, Adventure, Comedy;90;USA;Bibo Bergeron;Will Smith;6;163930;6.00;$ 75000000;$ 374583879;321;141
tt0307479;Solaris;2002;Drama, Mystery, Romance;99;USA;Steven Soderbergh;George Clooney;6.2;78140;6.19;$ 47000000;$ 30002758;738;207
tt0307596;The Tulse Luper Suitcases, Part 1: The Moab Story;2003;Adventure, Biography, Drama;127;UK, Spain, Italy, Luxembourg, Netherlands, Russia, Hungary, Germany;Peter Greenaway;JJ Feild;6.7;1099;6.19;$ 10000000;$ 90071;17;24
tt0307901;25th Hour;2002;Drama;135;USA;Spike Lee;Edward Norton;7.6;167876;7.57;$ 5000000;$ 23932055;476;195
tt0307987;Bad Santa;2003;Comedy, Crime, Drama;92;Germany, USA;Terry Zwigoff;Billy Bob Thornton;7;131787;6.98;$ 23000000;$ 76488889;500;198
tt0308055;Bobby;2006;Biography, Drama, History;117;USA;Emilio Estevez;Harry Belafonte;7;40767;6.93;$ 14000000;$ 20718608;275;194
tt0308129;Conspiracy of Silence;2003;Crime, Drama, Thriller;90;UK, USA;John Deery;Jonathan Forbes;6.4;368;6.04;$ 3000000;$ 2598;10;18
tt0308208;Ballistic: Ecks vs. Sever;2002;Action, Crime, Mystery;91;USA, Germany;Wych Kaosayananda;Antonio Banderas;3.7;19001;4.01;$ 70000000;$ 20154899;282;93
tt0308353;Happily N'Ever After;2006;Animation, Adventure, Comedy;75;USA, Germany, Canada, UK;Paul Bolger;George Carlin;4.5;9973;4.85;$ 47000000;$ 38085778;75;96
tt0308383;The Human Stain;2003;Drama, Romance, Thriller;106;Germany, Ireland, USA;Robert Benton;Anthony Hopkins;6.2;28886;6.18;$ 30000000;$ 22954068;227;116
tt0308411;Interview with the Assassin;2002;Drama;88;USA;Neil Burger;Raymond J. Barry;6.5;1744;6.18;$ 750000;$ 48058;30;33
tt0308506;Like Mike;2002;Comedy, Family, Fantasy;99;USA;John Schultz;Shad Moss;5.3;18656;5.40;$ 30000000;$ 62274780;72;39
tt0308644;Finding Neverland;2004;Biography, Drama, Family;106;USA, UK;Marc Forster;Johnny Depp;7.7;196369;7.67;$ 25000000;$ 116650613;658;236
tt0308671;Oligarkh;2002;Crime, Drama;123;Russia, France, Germany;Pavel Lungin;Vladimir Mashkov;6.8;1868;6.31;$ 5000000;$ 1086121;20;16
tt0308878;The Shape of Things;2003;Comedy, Drama, Romance;96;USA, France, UK;Neil LaBute;Gretchen Mol;6.7;10816;6.55;$ 4000000;$ 826617;110;77
tt0309377;Blood Work;2002;Action, Crime, Drama;110;USA;Clint Eastwood;Clint Eastwood;6.4;41405;6.37;$ 50000000;$ 31794718;283;135
tt0309530;Down with Love;2003;Comedy, Romance;101;USA, Germany;Peyton Reed;Renée Zellweger;6.3;38891;6.28;$ 35000000;$ 39468111;307;149
tt0309593;Final Destination 2;2003;Horror, Thriller;90;USA, Canada;David R. Ellis;Ali Larter;6.2;149294;6.20;$ 26000000;$ 90941129;497;187
tt0309698;Identity;2003;Mystery, Thriller;90;USA;James Mangold;John Cusack;7.3;222620;7.28;$ 28000000;$ 90259536;777;140
tt0309820;Luther;2003;Biography, Drama, History;123;Germany, USA, Czech Republic, Italy;Eric Till;Joseph Fiennes;6.5;14560;6.41;$ 30000000;$ 29632684;110;72
tt0309912;Nicholas Nickleby;2002;Adventure, Drama, Romance;132;UK, USA;Douglas McGrath;Stella Gonet;7.1;11371;6.87;$ 10000000;$ 3651462;100;85
tt0309987;The Dreamers;2003;Drama, Romance;115;UK, France, Italy, USA;Bernardo Bertolucci;Michael Pitt;7.2;108573;7.17;$ 15000000;$ 15121165;268;199
tt0310357;Willard;2003;Drama, Horror, Thriller;100;Canada, USA;Glen Morgan;Crispin Glover;6.1;17329;6.09;$ 20000000;$ 8564586;215;63
tt0310567;A hídember;2002;Drama, History;140;Hungary, Germany;Géza Bereményi;Károly Eperjes;4.7;809;5.72;$ 7000000;$ 292422;5;1
tt0310775;Boksuneun naui geot;2002;Crime, Drama, Thriller;129;South Korea;Chan-wook Park;Kang-ho Song;7.6;61058;7.53;$ 4000000;$ 2046061;141;146
tt0310778;Bon voyage;2003;Comedy, Drama, Mystery;114;France;Jean-Paul Rappeneau;Isabelle Adjani;6.7;4676;6.43;$ 20000000;$ 9324931;54;69
tt0310910;Confidence;2003;Crime, Thriller;97;USA, Canada, Germany;James Foley;Edward Burns;6.7;33007;6.64;$ 15000000;$ 23014206;144;111
tt0310924;Crime Spree;2003;Action, Comedy, Crime;105;UK, Canada;Brad Mirman;Gérard Depardieu;6.5;5228;6.32;$ 10000000;$ 2451607;49;17
tt0311113;Master and Commander: The Far Side of the World;2003;Action, Adventure, Drama;138;USA;Peter Weir;Russell Crowe;7.4;198459;7.38;$ 150000000;$ 211622535;722;262
tt0311289;Holes;2003;Adventure, Comedy, Drama;117;USA;Andrew Davis;Sigourney Weaver;7;75840;6.96;$ 20000000;$ 71406573;347;107
tt0311429;The League of Extraordinary Gentlemen;2003;Action, Adventure, Fantasy;110;USA, Germany, Czech Republic, UK;Stephen Norrington;Sean Connery;5.8;164344;5.80;$ 78000000;$ 179265204;816;218
tt0311648;Pieces of April;2003;Comedy, Drama;80;USA;Peter Hedges;Katie Holmes;7;19895;6.87;$ 300000;$ 3282321;187;133
tt0312004;The Curse of the Were-Rabbit;2005;Animation, Adventure, Comedy;85;UK, USA;Steve Box;Peter Sallis;7.4;123120;7.37;$ 30000000;$ 194111171;332;213
tt0312329;Against the Ropes;2004;Biography, Drama, Romance;110;USA, Germany;Charles S. Dutton;Meg Ryan;5.3;6714;5.52;$ 39000000;$ 6596511;53;75
tt0312510;The Burial Society;2002;Thriller;94;Canada, USA;Nicholas Racz;Rob LaBelle;5.7;188;5.98;$ 1500000;$ 21285;6;7
tt0312528;The Cat in the Hat;2003;Adventure, Comedy, Family;82;USA;Bo Welch;Mike Myers;3.9;51054;4.02;$ 109000000;$ 133960541;603;111
